ticker,history_length,cutoff_date,horizon,model,last_price,actual,predicted,price_mae,return_abs_error
SMCI,30,2011-06-17,10,ARIMA,1.60099995136261,1.6039999723434448,1.6156899433134642,0.011689970970019337,0.007301668535386385
SMCI,30,2011-06-17,10,Chronos-2,1.60099995136261,1.6039999723434448,1.6066752672195435,0.002675294876098633,0.0016710149640053462
SMCI,30,2011-06-17,20,Naive,1.60099995136261,1.5369999408721924,1.60099995136261,0.0640000104904177,0.039975023382072816
SMCI,30,2011-06-17,20,ARIMA,1.60099995136261,1.5369999408721924,1.6193445546789935,0.08234461380680114,0.05143323941810096
SMCI,30,2011-06-17,20,Chronos-2,1.60099995136261,1.5369999408721924,1.572169303894043,0.035169363021850586,0.021967123104481123
SMCI,30,2011-10-17,1,Naive,1.4980000257492063,1.5399999618530271,1.4980000257492063,0.0419999361038208,0.028037340041309422
SMCI,30,2011-10-17,1,ARIMA,1.4980000257492063,1.5399999618530271,1.4979393030014265,0.042060658851600596,0.028077875920305417
SMCI,30,2011-10-17,1,Chronos-2,1.4980000257492063,1.5399999618530271,1.4874248504638672,0.052575111389159934,0.03509686948293955
SMCI,30,2011-10-17,5,Naive,1.4980000257492063,1.5219999551773071,1.4980000257492063,0.023999929428100808,0.016021314429615963
SMCI,30,2011-10-17,5,ARIMA,1.4980000257492063,1.5219999551773071,1.497934947194571,0.02406500798273603,0.016064758056796635
SMCI,30,2011-10-17,5,Chronos-2,1.4980000257492063,1.5219999551773071,1.4734244346618652,0.048575520515441895,0.03242691567454914
SMCI,30,2011-10-17,10,Naive,1.4980000257492063,1.600000023841858,1.4980000257492063,0.10199999809265159,0.06809078527327639
SMCI,30,2011-10-17,10,ARIMA,1.4980000257492063,1.600000023841858,1.49793494710714,0.10206507673471799,0.06813422895882226
SMCI,30,2011-10-17,10,Chronos-2,1.4980000257492063,1.600000023841858,1.4388076066970825,0.1611924171447754,0.10760508302672234
SMCI,30,2011-10-17,20,Naive,1.4980000257492063,1.527999997138977,1.4980000257492063,0.02999997138977073,0.020026682826501663
SMCI,30,2011-10-17,20,ARIMA,1.4980000257492063,1.527999997138977,1.4979349471071397,0.030065050031837348,0.02007012651204776
SMCI,30,2011-10-17,20,Chronos-2,1.4980000257492063,1.527999997138977,1.4724791049957275,0.05552089214324951,0.03706334525293575
SMCI,30,2012-02-17,1,Naive,1.7710000276565552,1.7480000257492063,1.7710000276565552,0.023000001907348855,0.012987013861192942
SMCI,30,2012-02-17,1,ARIMA,1.7710000276565552,1.7480000257492063,1.769900768648575,0.02190074289936872,0.012366314261636924
SMCI,30,2012-02-17,1,Chronos-2,1.7710000276565552,1.7480000257492063,1.7612136602401733,0.013213634490967019,0.007461114785216383
