ticker,cutoff_date,model,horizon,lead,realized_return,q10,q50,q90,inside_80,lower_breach,upper_breach,interval_width
AAPL,2011-07-05,Chronos-2,20,16,-0.027187727001159345,-0.019858095794916153,0.001374899293296039,0.022555314004421234,0.0,1.0,0.0,0.04241340979933739
AAPL,2011-07-05,Chronos-2,20,17,-0.001963329708356998,-0.01978057250380516,0.0016431926051154733,0.0225946307182312,1.0,0.0,0.0,0.04237520322203636
AAPL,2011-07-05,Chronos-2,20,18,-0.0034258177497239473,-0.02010480687022209,0.0016395621933043003,0.02273702621459961,1.0,0.0,0.0,0.0428418330848217
AAPL,2011-07-05,Chronos-2,20,19,0.015930092326364775,-0.019947078078985214,0.0016099237836897373,0.022479016333818436,1.0,0.0,0.0,0.04242609441280365
AAPL,2011-07-05,Chronos-2,20,20,-0.019958959283059574,-0.019404016435146332,0.0016250642947852612,0.022595547139644623,0.0,1.0,0.0,0.041999563574790955
AAPL,2011-10-25,Chronos-2,1,1,0.007089639963325123,-0.02730315364897251,0.0013025854714214802,0.02887350134551525,1.0,0.0,0.0,0.05617665499448776
AAPL,2011-10-25,Chronos-2,5,1,0.007089639963325123,-0.02730315364897251,0.0013025854714214802,0.02887350134551525,1.0,0.0,0.0,0.05617665499448776
AAPL,2011-10-25,Chronos-2,5,2,0.010157705024217645,-0.02743472345173359,0.0013967170380055904,0.02893689088523388,1.0,0.0,0.0,0.05637161433696747
AAPL,2011-10-25,Chronos-2,5,3,0.000642477013890197,-0.027180440723896027,0.0015873599331825972,0.0289914533495903,1.0,0.0,0.0,0.05617189407348633
AAPL,2011-10-25,Chronos-2,5,4,-0.0004200798544258255,-0.027330132201313972,0.0015338691882789135,0.02952352911233902,1.0,0.0,0.0,0.05685366131365299
AAPL,2011-10-25,Chronos-2,5,5,-0.020642206739887925,-0.027122586965560913,0.0018807845190167427,0.029570117592811584,1.0,0.0,0.0,0.0566927045583725
AAPL,2011-10-25,Chronos-2,10,1,0.007089639963325123,-0.02730315364897251,0.0013025854714214802,0.02887350134551525,1.0,0.0,0.0,0.05617665499448776
AAPL,2011-10-25,Chronos-2,10,2,0.010157705024217645,-0.02743472345173359,0.0013967170380055904,0.02893689088523388,1.0,0.0,0.0,0.05637161433696747
AAPL,2011-10-25,Chronos-2,10,3,0.000642477013890197,-0.027180440723896027,0.0015873599331825972,0.0289914533495903,1.0,0.0,0.0,0.05617189407348633
AAPL,2011-10-25,Chronos-2,10,4,-0.0004200798544258255,-0.027330132201313972,0.0015338691882789135,0.02952352911233902,1.0,0.0,0.0,0.05685366131365299
AAPL,2011-10-25,Chronos-2,10,5,-0.020642206739887925,-0.027122586965560913,0.0018807845190167427,0.029570117592811584,1.0,0.0,0.0,0.0566927045583725
AAPL,2011-10-25,Chronos-2,10,6,0.0022670497415866464,-0.027103722095489502,0.0017820197390392423,0.02973175421357155,1.0,0.0,0.0,0.05683547630906105
AAPL,2011-10-25,Chronos-2,10,7,0.01414207922339683,-0.027325276285409927,0.001716144266538322,0.03013850748538971,1.0,0.0,0.0,0.05746378377079964
AAPL,2011-10-25,Chronos-2,10,8,-0.007045641693625981,-0.027775151655077934,0.001611249754205346,0.030019178986549377,1.0,0.0,0.0,0.05779433064162731
AAPL,2011-10-25,Chronos-2,10,9,-0.001275694669403471,-0.02738923951983452,0.0018132785335183144,0.030545378103852272,1.0,0.0,0.0,0.05793461762368679
AAPL,2011-10-25,Chronos-2,10,10,0.01613046931083284,-0.02799062244594097,0.0016282733995467424,0.030568713322281837,1.0,0.0,0.0,0.05855933576822281
AAPL,2011-10-25,Chronos-2,20,1,0.007089639963325123,-0.026837922632694244,0.0014330862322822213,0.028954386711120605,1.0,0.0,0.0,0.05579230934381485
AAPL,2011-10-25,Chronos-2,20,2,0.010157705024217645,-0.027094567194581032,0.0014744129730388522,0.02893334999680519,1.0,0.0,0.0,0.05602791719138622
AAPL,2011-10-25,Chronos-2,20,3,0.000642477013890197,-0.026961280032992363,0.0016342131420969963,0.029064465314149857,1.0,0.0,0.0,0.05602574534714222
AAPL,2011-10-25,Chronos-2,20,4,-0.0004200798544258255,-0.027175968512892723,0.0015687603736296296,0.02966594509780407,1.0,0.0,0.0,0.05684191361069679
AAPL,2011-10-25,Chronos-2,20,5,-0.020642206739887925,-0.026998810470104218,0.0019038980826735497,0.029733944684267044,1.0,0.0,0.0,0.05673275515437126
AAPL,2011-10-25,Chronos-2,20,6,0.0022670497415866464,-0.02714189887046814,0.0018108523217961192,0.029979709535837173,1.0,0.0,0.0,0.05712160840630531
AAPL,2011-10-25,Chronos-2,20,7,0.01414207922339683,-0.02740762010216713,0.00175770977512002,0.030473340302705765,1.0,0.0,0.0,0.057880960404872894
AAPL,2011-10-25,Chronos-2,20,8,-0.007045641693625981,-0.02798543870449066,0.0016619435045868158,0.03047814592719078,1.0,0.0,0.0,0.05846358463168144
AAPL,2011-10-25,Chronos-2,20,9,-0.001275694669403471,-0.027569012716412544,0.001839395146816969,0.0310391616076231,1.0,0.0,0.0,0.058608174324035645
AAPL,2011-10-25,Chronos-2,20,10,0.01613046931083284,-0.028300827369093895,0.001671391655690968,0.031028764322400093,1.0,0.0,0.0,0.05932959169149399
AAPL,2011-10-25,Chronos-2,20,11,-0.027325317942546334,-0.0282317902892828,0.001611920422874391,0.03083595633506775,1.0,0.0,0.0,0.05906774662435055
AAPL,2011-10-25,Chronos-2,20,12,-0.025779615285591806,-0.028871189802885056,0.0016695961821824312,0.0309028010815382,1.0,0.0,0.0,0.059773990884423256
AAPL,2011-10-25,Chronos-2,20,13,-0.0015585573923320162,-0.02843598835170269,0.0016085512470453978,0.03168462961912155,1.0,0.0,0.0,0.06012061797082424
AAPL,2011-10-25,Chronos-2,20,14,-0.014034003133979844,-0.029086032882332802,0.0016393641708418727,0.031633101403713226,1.0,0.0,0.0,0.06071913428604603
AAPL,2011-10-25,Chronos-2,20,15,0.02492005099477268,-0.02850472368299961,0.001633253414183855,0.03141067549586296,1.0,0.0,0.0,0.05991539917886257
AAPL,2011-10-25,Chronos-2,20,16,-0.010496408612817643,-0.028872430324554443,0.001628461992368102,0.031375493854284286,1.0,0.0,0.0,0.06024792417883873
AAPL,2011-10-25,Chronos-2,20,17,-0.01931335732665307,-0.029723070561885834,0.0017164715100079775,0.032263051718473434,1.0,0.0,0.0,0.06198612228035927
AAPL,2011-10-25,Chronos-2,20,18,-0.006566418719925693,-0.029603615403175354,0.0017206541961058974,0.032028838992118835,1.0,0.0,0.0,0.06163245439529419
AAPL,2011-10-25,Chronos-2,20,19,-0.015942291719590163,-0.029436975717544556,0.0017085119616240263,0.031747497618198395,1.0,0.0,0.0,0.06118447333574295
AAPL,2011-10-25,Chronos-2,20,20,0.02012095739222408,-0.029657356441020966,0.0016607879661023617,0.03236554190516472,1.0,0.0,0.0,0.062022898346185684
AAPL,2012-02-17,Chronos-2,1,1,0.025036972759731047,-0.012480637989938259,0.002773654880002141,0.01798306033015251,0.0,0.0,1.0,0.03046369832009077
AAPL,2012-02-17,Chronos-2,5,1,0.025036972759731047,-0.012480637989938259,0.002773654880002141,0.01798306033015251,0.0,0.0,1.0,0.03046369832009077
AAPL,2012-02-17,Chronos-2,5,2,-0.003521832829895377,-0.012818488292396069,0.0027445873711258173,0.018361356109380722,1.0,0.0,0.0,0.03117984440177679
AAPL,2012-02-17,Chronos-2,5,3,0.0065083893714787955,-0.01280828844755888,0.002746340585872531,0.01837529055774212,1.0,0.0,0.0,0.031183579005301
AAPL,2012-02-17,Chronos-2,5,4,0.011590281358705656,-0.012817606329917908,0.0027171364054083824,0.018184911459684372,1.0,0.0,0.0,0.03100251778960228
AAPL,2012-02-17,Chronos-2,5,5,0.006392331234701842,-0.01266069058328867,0.0027752146124839783,0.01849031075835228,1.0,0.0,0.0,0.03115100134164095
AAPL,2012-02-17,Chronos-2,10,1,0.025036972759731047,-0.012480637989938259,0.002773654880002141,0.01798306033015251,0.0,0.0,1.0,0.03046369832009077
AAPL,2012-02-17,Chronos-2,10,2,-0.003521832829895377,-0.012818488292396069,0.0027445873711258173,0.018361356109380722,1.0,0.0,0.0,0.03117984440177679
AAPL,2012-02-17,Chronos-2,10,3,0.0065083893714787955,-0.01280828844755888,0.002746340585872531,0.01837529055774212,1.0,0.0,0.0,0.031183579005301
AAPL,2012-02-17,Chronos-2,10,4,0.011590281358705656,-0.012817606329917908,0.0027171364054083824,0.018184911459684372,1.0,0.0,0.0,0.03100251778960228
AAPL,2012-02-17,Chronos-2,10,5,0.006392331234701842,-0.01266069058328867,0.0027752146124839783,0.01849031075835228,1.0,0.0,0.0,0.03115100134164095
AAPL,2012-02-17,Chronos-2,10,6,0.018188548654664682,-0.013026971369981766,0.002753373235464096,0.018299473449587822,1.0,0.0,0.0,0.03132644481956959
